ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Days_Since_Enrolled,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment,Kidhome_transformed,MntWines_transformed,MntFruits_transformed,MntMeatProducts_transformed,MntFishProducts_transformed,MntSweetProducts_transformed,MntGoldProds_transformed,NumDealsPurchases_transformed,NumWebPurchases_transformed,NumCatalogPurchases_transformed,NumStorePurchases_transformed,Has_Children,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,60,805,33,1662,3,5,5,35,44.30580762250454,99.6617050067659,99.68418678096096,4.57,Top Customers,0.0,30.675723300355934,2.70805020110221,5.986452005284438,4.343805421853684,4.07753744390572,5.176149732573829,1.4091261105558146,2.8284271247461903,1.8171205928321397,3.0,1,True,False,False,False,False,False,False,False,False,True
9576,1982,PhD,Together,32313.0,1,0,2013-11-02,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,32,399,11,159,2,2,2,22,39.31488203266788,38.768606224627874,38.77735168057749,1.94,At Risk,1.0,9.273618495495704,1.6094379124341005,4.04305126783455,1.0986122886681098,1.6094379124341005,2.079441541679836,0.994099345357619,2.0,1.0,2.0,1,False,False,False,True,False,False,False,False,False,True
6906,1953,Master,Widow,84953.0,0,0,2013-03-06,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,61,640,18,1024,2,4,4,24,26.47459165154265,62.56202074875959,62.57613354387548,2.86,Low Value Customers,0.0,12.922847983320086,3.8918202981106265,6.401917196727186,4.158883083359672,4.290459441148391,4.290459441148391,0.5839432579994446,1.7320508075688772,2.223980090569316,2.0,0,False,False,False,False,True,False,False,False,True,False
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,46,227,7,35,1,1,1,11,9.323956442831216,21.47045557059089,21.475298894653733,0.98,Lost Customers,1.0,2.8284271247461903,1.3862943611198906,2.995732273553991,0.0,1.0986122886681098,1.3862943611198906,0.8412383821602403,1.4142135623730951,1.0,1.7320508075688772,1,True,False,False,False,False,False,False,False,True,False
3170,1957,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,57,462,15,1042,1,3,4,13,13.22595281306715,49.48128101037438,49.49244304083014,2.2,Low Value Customers,0.0,19.72308292331602,4.204692619390966,6.013715156042802,3.6375861597263857,4.060443010546419,4.454347296253507,0.5839432579994446,2.0,1.709975946676697,2.449489742783178,0,False,False,False,True,False,False,False,False,True,False
8527,1965,Master,Together,65735.0,1,1,2013-07-12,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,49,512,19,395,4,4,3,44,62.59074410163339,66.5764546684709,66.59147304308594,3.3,Medium Value Customer,1.0,15.459624833740309,2.079441541679836,4.787491742782046,1.6094379124341005,2.772588722239781,2.4849066497880004,1.1748209479730365,2.449489742783178,1.4422495703074083,2.449489742783178,1,False,False,False,True,False,False,False,False,True,False
7872,1975,PhD,Married,86836.0,0,0,2012-12-09,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,39,727,23,557,5,5,3,55,92.71778584392014,83.49120433017592,83.51003834874803,4.24,High value Customer,0.0,13.379088160259652,3.091042453358316,5.613128106388071,0.0,3.091042453358316,4.158883083359672,0.5839432579994446,2.449489742783178,2.223980090569316,2.449489742783178,0,False,True,False,False,False,False,False,False,False,True
10595,1990,Graduation,Married,30093.0,0,0,2013-08-07,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,24,486,6,69,5,1,2,51,80.78493647912886,15.358592692828148,15.362057297541169,1.26,At Risk,0.0,1.4142135623730951,1.9459101490553128,3.367295829986474,2.6390573296152584,1.6094379124341005,2.833213344056216,0.5839432579994446,1.4142135623730951,1.0,1.7320508075688772,0,False,True,False,False,False,False,False,True,False,False
4609,1966,PhD,Married,57705.0,0,1,2014-11-01,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,48,35,18,486,5,4,3,54,85.2087114337568,62.56202074875959,62.57613354387548,3.3,Medium Value Customer,0.0,19.570385790780925,0.0,3.9889840465642745,1.9459101490553128,1.6094379124341005,3.713572066704308,0.994099345357619,2.8284271247461903,1.259921049894873,2.449489742783178,1,False,True,False,False,False,False,False,False,False,True
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,26,307,6,34,2,1,1,21,27.54083484573503,15.358592692828148,15.362057297541169,0.86,Lost Customers,1.0,1.4142135623730951,2.19722457733622,2.19722457733622,1.9459101490553128,0.6931471805599453,2.302585092994046,0.8412383821602403,1.0,1.0,1.7320508075688772,1,False,False,True,False,False,False,False,True,False,False
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,19,809,28,1365,3,5,5,35,43.01270417422868,96.41407307171856,96.43582224227384,4.42,High value Customer,0.0,23.15167380558045,3.332204510175204,6.3818160174060985,3.6635616461296463,4.68213122712422,4.219507705176107,0.5839432579994446,2.23606797749979,2.223980090569316,3.4641016151377544,0,False,False,True,False,False,True,False,False,False,False
11148,1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,39,566,4,13,1,1,1,11,14.224137931034484,3.202525935949481,3.203248364538687,0.24,Lost Customers,1.0,1.4142135623730951,0.6931471805599453,1.6094379124341005,1.3862943611198906,0.6931471805599453,1.0986122886681098,0.5839432579994446,1.0,1.0,1.4142135623730951,1,False,False,False,True,False,False,False,True,False,False
1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,36,768,21,1401,2,4,5,24,37.454627949183305,75.19170049616599,75.2086623054365,3.48,Medium Value Customer,0.0,17.944358444926362,3.9889840465642745,6.802394763324311,3.555348061489413,3.713572066704308,3.9889840465642745,0.5839432579994446,2.0,1.9129311827723887,3.1622776601683795,0,False,True,False,False,False,False,False,False,False,True
9595,1961,Graduation,Together,64260.0,0,0,2013-11-01,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,53,400,14,1574,5,3,5,53,98.84301270417424,46.63960306720794,46.65012406947891,2.72,Low Value Customers,0.0,23.2163735324878,5.135798437050262,6.705639094860003,3.044522437723423,0.0,3.4339872044851463,0.5839432579994446,2.0,1.8171205928321397,2.0,0,False,False,False,True,False,False,False,True,False,False
10163,1984,PhD,Single,82733.0,0,0,2013-10-09,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,30,423,20,1323,4,4,5,44,71.50635208711434,70.92918358141634,70.94518384840966,3.55,Medium Value Customer,0.0,26.68332812825267,3.9318256327243257,6.042632833682381,4.189654742026425,3.6635616461296463,3.6635616461296463,0.5839432579994446,2.8284271247461903,1.709975946676697,2.6457513110645907,0,False,False,True,False,False,False,False,False,False,True
2886,1971,Master,Divorced,74290.0,0,1,2013-12-08,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,43,363,32,1217,2,5,5,25,29.87749546279492,99.30085701398286,99.32325738777352,4.45,High value Customer,0.0,33.481338085566414,0.0,4.290459441148391,0.0,2.5649493574615367,2.5649493574615367,1.098158439308463,3.1622776601683795,2.080083823051904,3.1622776601683795,1,True,False,False,False,False,False,False,False,True,False
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,63,749,7,103,1,1,2,11,15.15426497277677,21.47045557059089,21.475298894653733,1.03,At Risk,1.4142135623730951,8.246211251235321,0.6931471805599453,2.6390573296152584,1.3862943611198906,1.791759469228055,2.6390573296152584,0.5839432579994446,1.4142135623730951,1.0,2.0,1,False,False,True,False,False,False,False,False,True,False
5316,1976,Master,Together,21024.0,0,0,2013-04-07,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,38,608,7,84,1,1,2,11,10.231397459165157,21.47045557059089,21.475298894653733,0.99,Lost Customers,0.0,6.0,1.6094379124341005,2.9444389791664403,1.9459101490553128,1.0986122886681098,2.9444389791664403,0.5839432579994446,1.4142135623730951,1.0,2.0,0,False,False,False,True,False,False,False,False,True,False
9029,1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,42,679,23,1536,2,5,5,25,26.47459165154265,83.49120433017592,83.51003834874803,3.75,Medium Value Customer,0.0,26.589471600616665,3.80666248977032,6.403574197934815,4.564348191467836,4.07753744390572,3.4011973816621555,0.5839432579994446,1.4142135623730951,2.080083823051904,3.4641016151377544,0,False,True,False,False,False,False,False,False,False,True
521,1985,Graduation,Together,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,29,809,18,581,3,4,3,34,57.80399274047186,62.56202074875959,62.57613354387548,3.09,Medium Value Customer,1.0,13.19090595827292,4.356708826689592,5.318119993844216,1.9459101490553128,3.218875824868201,4.584967478670572,0.8412383821602403,2.8284271247461903,1.259921049894873,2.6457513110645907,1,False,False,False,True,False,False,False,True,False,False
1459,1966,PhD,Married,69063.0,0,1,2012-07-11,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,48,878,14,928,5,3,4,53,83.57531760435572,46.63960306720794,46.65012406947891,2.61,Low Value Customers,0.0,25.80697580112788,3.58351893845611,4.8283137373023015,4.248495242049359,2.19722457733622,3.295836866004329,0.5839432579994446,2.23606797749979,1.5874010519681994,2.23606797749979,1,False,True,False,False,False,False,False,False,False,True
10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,39,356,4,14,5,1,1,51,83.57531760435572,3.202525935949481,3.203248364538687,0.76,Lost Customers,0.0,0.0,0.0,0.0,1.9459101490553128,1.0986122886681098,1.9459101490553128,0.5839432579994446,1.0,1.0,1.4142135623730951,0,True,False,False,False,False,True,False,False,False,False
1630,1979,Graduation,Single,61825.0,0,1,2013-07-08,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,35,516,15,424,3,3,3,33,43.01270417422868,49.48128101037438,49.49244304083014,2.43,Low Value Customers,0.0,12.727922061357855,3.9318256327243257,4.61512051684126,4.02535169073515,3.4339872044851463,3.332204510175204,0.5839432579994446,2.0,1.4422495703074083,2.8284271247461903,1,False,False,True,False,False,False,False,True,False,False
3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,43,418,14,960,2,3,4,23,34.30127041742287,46.63960306720794,46.65012406947891,2.24,Low Value Customers,1.0,20.174241001832016,4.262679877041316,5.480638923341991,4.6443908991413725,4.48863636973214,3.9889840465642745,0.5839432579994446,2.23606797749979,1.709975946676697,2.0,1,False,True,False,False,False,False,False,True,False,False
9064,1982,Graduation,Married,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,32,816,20,1555,5,4,5,54,89.67785843920146,70.92918358141634,70.94518384840966,3.69,Medium Value Customer,0.0,28.687976575562104,3.258096538021482,6.131226489483141,4.8283137373023015,3.4011973816621555,4.564348191467836,0.5839432579994446,2.449489742783178,1.9129311827723887,2.6457513110645907,0,False,True,False,False,False,False,False,True,False,False
3678,1973,Graduation,Widow,60208.0,1,1,2012-07-10,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,41,879,29,656,5,5,4,55,86.22958257713249,97.60938204781236,97.63140085720732,4.8,Top Customers,1.0,22.09072203437452,3.1780538303479458,4.276666119016055,2.772588722239781,0.0,4.0943445622221,1.4091261105558146,2.8284271247461903,1.5874010519681994,2.6457513110645907,1,False,False,False,False,True,False,False,True,False,False
4227,1968,Master,Together,32889.0,1,1,2013-06-09,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,46,545,9,55,2,2,1,22,21.529038112522684,31.371222372575552,31.378299120234605,1.49,At Risk,1.0,5.291502622129181,0.0,2.6390573296152584,1.6094379124341005,1.0986122886681098,2.19722457733622,0.994099345357619,1.4142135623730951,1.259921049894873,1.7320508075688772,1,False,False,False,True,False,False,False,False,True,False
9467,1984,Graduation,Single,34738.0,1,0,2014-11-05,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,30,31,5,20,3,1,1,31,48.706896551724135,9.336941813261165,9.339048048725468,0.76,Lost Customers,1.0,1.7320508075688772,1.0986122886681098,2.3978952727983707,1.3862943611198906,0.0,1.0986122886681098,0.5839432579994446,1.0,1.0,1.7320508075688772,1,False,False,True,False,False,False,False,True,False,False
8486,1971,Master,Together,30538.0,1,0,2012-01-10,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,43,1061,17,367,4,3,3,43,72.64065335753176,58.18673883626523,58.199864651477554,3.02,Medium Value Customer,1.0,16.852299546352718,0.0,3.970291913552122,2.19722457733622,1.3862943611198906,3.044522437723423,1.098158439308463,3.0,1.0,2.0,1,False,False,False,True,False,False,False,False,True,False
2186,1977,2n Cycle,Together,82326.0,0,0,2014-10-03,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,37,64,22,2257,4,4,5,44,68.98820326678766,79.43166441136671,79.44958267538912,3.89,Medium Value Customer,0.0,30.62678566222711,4.962844630259907,6.626717749249025,5.075173815233827,4.406719247264253,5.214935757608986,0.5839432579994446,2.23606797749979,2.223980090569316,2.449489742783178,0,False,False,False,True,False,True,False,False,False,False
3286,1967,PhD,Divorced,26642.0,1,0,2014-01-03,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,47,337,7,42,2,1,1,21,28.811252268602537,21.47045557059089,21.475298894653733,1.13,At Risk,1.0,3.605551275463989,1.0986122886681098,2.772588722239781,1.0986122886681098,1.0986122886681098,2.19722457733622,0.8412383821602403,1.4142135623730951,1.0,1.7320508075688772,1,True,False,False,False,False,False,False,False,False,True
8602,1964,Graduation,Divorced,69932.0,0,1,2013-12-06,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,50,365,26,1049,1,5,4,15,2.155172413793104,92.46729815065405,92.48815700428604,3.95,Medium Value Customer,0.0,20.29778313018444,5.153291594497779,5.0369526024136295,5.017279836814924,4.663439094112067,4.060443010546419,0.8412383821602403,2.6457513110645907,1.9129311827723887,3.3166247903554,1,True,False,False,False,False,False,False,True,False,False
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,42,234,7,48,1,1,1,11,16.17513611615245,21.47045557059089,21.475298894653733,1.03,At Risk,1.0,5.5677643628300215,0.6931471805599453,2.19722457733622,0.0,0.0,2.19722457733622,0.8412383821602403,1.4142135623730951,1.0,1.7320508075688772,1,False,False,True,False,False,False,False,True,False,False
6715,1948,PhD,Single,60200.0,0,1,2013-02-01,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,66,673,25,685,5,5,4,55,96.46098003629764,89.46774921064502,89.48793142341529,4.53,Top Customers,0.0,22.40535650240808,2.995732273553991,4.890349128221754,0.0,1.9459101490553128,3.295836866004329,1.234306082822791,2.449489742783178,1.4422495703074083,3.3166247903554,1,False,False,True,False,False,False,False,False,False,True
4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,62,231,5,39,2,1,1,21,28.811252268602537,9.336941813261165,9.339048048725468,0.61,Lost Customers,0.0,4.242640687119285,2.3978952727983707,1.3862943611198906,1.3862943611198906,1.791759469228055,0.0,0.5839432579994446,1.0,1.0,1.7320508075688772,1,True,False,False,False,False,False,False,True,False,False
9612,1987,2n Cycle,Single,23830.0,0,0,2014-07-02,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,27,157,5,43,5,1,1,51,96.46098003629764,9.336941813261165,9.339048048725468,1.12,At Risk,0.0,1.0,2.19722457733622,1.9459101490553128,1.6094379124341005,2.19722457733622,2.833213344056216,0.5839432579994446,1.0,1.0,1.7320508075688772,0,False,False,True,False,False,True,False,False,False,False
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,55,842,21,835,5,4,4,54,84.41470054446461,75.19170049616599,75.2086623054365,3.83,Medium Value Customer,0.0,10.0,4.276666119016055,5.497168225293202,4.691347882229144,4.553876891600541,5.393627546352362,0.994099345357619,3.0,1.259921049894873,2.8284271247461903,0,False,False,False,False,True,False,False,False,True,False
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,56,319,20,1515,3,4,5,34,47.57259528130672,70.92918358141634,70.94518384840966,3.37,Medium Value Customer,0.0,20.174241001832016,4.74493212836325,6.100318952020064,5.204006687076795,5.111987788356544,5.318119993844216,0.5839432579994446,1.7320508075688772,2.0,3.0,0,False,True,False,False,False,False,False,True,False,False
1570,1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,63,655,26,1039,5,5,4,55,91.87840290381124,92.46729815065405,92.48815700428604,4.62,Top Customers,0.0,25.76819745345025,2.302585092994046,5.484796933490655,3.9318256327243257,2.995732273553991,4.060443010546419,0.8412383821602403,2.6457513110645907,2.0,3.1622776601683795,1,False,False,False,True,False,False,False,False,False,True
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,39,509,26,1596,1,5,5,15,10.231397459165157,92.46729815065405,92.48815700428604,4.01,High value Customer,1.0,32.32645975048923,4.127134385045092,5.82600010738045,4.110873864173311,3.8501476017100575,3.8501476017100575,0.994099345357619,2.23606797749979,1.8171205928321397,3.605551275463989,1,True,False,False,False,False,False,False,True,False,False
3074,1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,30,782,18,1828,2,4,5,24,33.280399274047184,62.56202074875959,62.57613354387548,2.91,Low Value Customers,0.0,34.899856733230294,4.68213122712422,5.720311776607412,3.1780538303479458,4.969813299576001,3.5263605246161616,0.5839432579994446,2.23606797749979,2.080083823051904,2.0,0,False,True,False,False,False,False,False,False,False,True
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,45,220,6,34,4,1,1,41,78.08529945553539,15.358592692828148,15.362057297541169,1.24,At Risk,1.0,3.872983346207417,0.0,1.9459101490553128,0.0,0.6931471805599453,2.5649493574615367,0.8412383821602403,1.0,1.259921049894873,1.4142135623730951,1,False,True,False,False,False,False,False,False,False,True
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,46,232,10,149,3,2,2,32,43.01270417422868,35.47586829048263,35.483870967741936,1.83,At Risk,0.0,11.31370849898476,0.0,2.833213344056216,0.0,0.6931471805599453,1.6094379124341005,0.8412383821602403,2.0,1.0,2.0,1,True,False,False,False,False,False,False,False,False,True
6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,45,566,23,946,2,5,4,25,25.43103448275862,83.49120433017592,83.51003834874803,3.74,Medium Value Customer,0.0,24.1039415863879,3.912023005428146,5.062595033026967,3.784189633918261,2.19722457733622,4.691347882229144,0.5839432579994446,2.23606797749979,1.9129311827723887,3.3166247903554,1,False,False,True,False,False,False,False,False,True,False
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,29,201,6,28,3,1,1,31,52.31397459165154,15.358592692828148,15.362057297541169,1.05,At Risk,0.0,2.449489742783178,1.3862943611198906,2.5649493574615367,1.9459101490553128,0.6931471805599453,0.0,0.5839432579994446,1.0,1.259921049894873,1.7320508075688772,0,False,False,True,False,False,False,False,False,False,True
10702,1984,Graduation,Single,52413.0,1,0,2012-03-11,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,30,1000,17,450,2,3,3,23,32.50907441016334,58.18673883626523,58.199864651477554,2.72,Low Value Customers,1.0,13.601470508735444,2.19722457733622,4.897839799950911,4.04305126783455,4.04305126783455,2.5649493574615367,0.8412383821602403,2.6457513110645907,1.259921049894873,2.6457513110645907,1,False,False,True,False,False,False,False,True,False,False
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,57,321,5,46,4,1,1,41,75.97549909255899,9.336941813261165,9.339048048725468,0.97,Lost Customers,1.0,4.69041575982343,0.6931471805599453,2.302585092994046,0.0,0.0,2.70805020110221,0.5839432579994446,1.0,1.259921049894873,1.4142135623730951,1,False,True,False,False,False,False,False,False,False,True
5113,1971,PhD,Divorced,86979.0,0,0,2013-07-11,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,43,513,16,1702,2,3,5,23,32.50907441016334,53.33784393324312,53.34987593052109,2.51,Low Value Customers,0.0,24.166091947189145,4.61512051684126,6.728628613084702,4.189654742026425,4.430816798843313,3.58351893845611,0.5839432579994446,2.23606797749979,1.8171205928321397,2.23606797749979,0,True,False,False,False,False,False,False,False,False,True
10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,39,453,25,820,4,5,4,45,61.47912885662432,89.46774921064502,89.48793142341529,4.26,High value Customer,1.0,18.841443681416774,3.4339872044851463,5.181783550292085,4.51085950651685,4.934473933130692,3.4339872044851463,1.098158439308463,3.0,1.8171205928321397,2.6457513110645907,1,False,False,False,True,False,False,False,True,False,False
2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,32,648,15,382,1,3,3,13,13.22595281306715,49.48128101037438,49.49244304083014,2.2,Low Value Customers,1.0,13.228756555322953,2.3978952727983707,4.709530201312334,4.007333185232471,1.9459101490553128,3.332204510175204,0.8412383821602403,2.449489742783178,1.5874010519681994,2.0,1,False,True,False,False,False,False,False,True,False,False
2747,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,26,827,20,2126,1,4,5,14,9.323956442831216,70.92918358141634,70.94518384840966,3.08,Medium Value Customer,0.0,29.393876913398135,4.90527477843843,6.645090969505644,5.017279836814924,3.6635616461296463,5.153291594497779,0.5839432579994446,2.0,2.223980090569316,2.23606797749979,0,False,True,False,False,False,False,False,False,False,True
3010,1989,Master,Together,88420.0,0,0,2014-02-05,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,25,304,20,2069,1,4,5,14,12.023593466424682,70.92918358141634,70.94518384840966,3.11,Medium Value Customer,0.0,30.93541659651604,5.0369526024136295,6.418364935936212,4.605170185988092,4.564348191467836,5.0369526024136295,0.5839432579994446,2.0,2.0,2.8284271247461903,0,False,False,False,True,False,False,False,False,True,False
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,29,678,7,72,2,1,2,21,37.454627949183305,21.47045557059089,21.475298894653733,1.19,At Risk,1.0,5.0,1.9459101490553128,2.833213344056216,3.044522437723423,0.0,1.791759469228055,0.8412383821602403,1.4142135623730951,1.0,1.7320508075688772,1,False,True,False,False,False,False,False,True,False,False
6892,1968,Graduation,Divorced,61671.0,0,1,2014-03-06,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,46,275,28,732,4,5,4,45,77.2005444646098,96.41407307171856,96.43582224227384,4.68,Top Customers,0.0,25.317977802344327,2.079441541679836,4.04305126783455,0.0,0.0,3.367295829986474,1.321802981780098,3.1622776601683795,1.709975946676697,2.449489742783178,1,True,False,False,False,False,False,False,True,False,False
1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,40,194,11,801,1,2,4,12,0.3856624319419238,38.768606224627874,38.77735168057749,1.65,At Risk,0.0,16.522711641858304,4.465908118654584,5.342334251964811,5.181783550292085,2.70805020110221,3.784189633918261,0.5839432579994446,1.4142135623730951,1.5874010519681994,2.23606797749979,0,False,False,True,False,False,False,False,True,False,False
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,65,412,12,236,4,3,3,43,70.34936479128856,41.83581416328372,41.84525152267088,2.31,Low Value Customers,0.0,11.04536101718726,3.091042453358316,3.784189633918261,3.258096538021482,2.3978952727983707,2.772588722239781,0.8412383821602403,1.7320508075688772,1.259921049894873,2.449489742783178,1,True,False,False,False,False,False,False,True,False,False
8462,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,36,818,5,80,3,1,2,31,47.57259528130672,9.336941813261165,9.339048048725468,0.75,Lost Customers,1.0,1.0,1.6094379124341005,2.3978952727983707,3.4011973816621555,0.0,3.610917912644224,0.5839432579994446,1.0,1.259921049894873,1.4142135623730951,1,False,False,False,True,False,False,True,False,False,False
5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,60,250,15,1685,1,3,5,13,9.323956442831216,49.48128101037438,49.49244304083014,2.17,Low Value Customers,0.0,31.937438845342623,3.4657359027997265,6.066108090103747,4.143134726391533,4.158883083359672,4.382026634673881,0.5839432579994446,2.0,1.9129311827723887,2.0,0,False,False,True,False,False,False,False,False,False,True
8780,1950,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,64,541,18,507,2,4,3,24,28.811252268602537,62.56202074875959,62.57613354387548,2.88,Low Value Customers,0.0,19.44222209522358,2.70805020110221,4.23410650459726,2.995732273553991,2.70805020110221,2.70805020110221,0.8412383821602403,1.7320508075688772,1.8171205928321397,2.8284271247461903,1,False,False,False,True,False,False,False,False,False,True
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,50,651,7,68,5,1,2,51,86.22958257713249,21.47045557059089,21.475298894653733,1.56,At Risk,1.0,6.48074069840786,0.6931471805599453,2.9444389791664403,1.3862943611198906,0.0,1.6094379124341005,0.8412383821602403,1.4142135623730951,1.0,1.7320508075688772,1,False,True,False,False,False,False,False,False,False,True
